County_State_Key,County,State,Population_2023,Median_HH_Income_2023,Store_Count
Coweta|Georgia,Coweta,Georgia,150071.0,94142.0,0
Crawford|Georgia,Crawford,Georgia,12183.0,60905.0,0
Crisp|Georgia,Crisp,Georgia,19995.0,42745.0,0
Dade|Georgia,Dade,Georgia,16196.0,58936.0,0
Dawson|Georgia,Dawson,Georgia,28704.0,88986.0,0
Decatur|Georgia,Decatur,Georgia,29118.0,50485.0,0
Dekalb|Georgia,Dekalb,Georgia,762105.0,77683.0,0
Dodge|Georgia,Dodge,Georgia,19909.0,50152.0,0
Dooly|Georgia,Dooly,Georgia,11026.0,56545.0,0
Dougherty|Georgia,Dougherty,Georgia,83915.0,46784.0,1
Douglas|Georgia,Douglas,Georgia,146141.0,80764.0,0
Early|Georgia,Early,Georgia,10683.0,53750.0,0
Echols|Georgia,Echols,Georgia,3705.0,61723.0,0
Effingham|Georgia,Effingham,Georgia,67265.0,85465.0,0
Elbert|Georgia,Elbert,Georgia,19725.0,49727.0,0
Emanuel|Georgia,Emanuel,Georgia,22961.0,50053.0,0
Evans|Georgia,Evans,Georgia,10740.0,53908.0,0
Fannin|Georgia,Fannin,Georgia,25605.0,58073.0,0
Fayette|Georgia,Fayette,Georgia,120689.0,108986.0,0
Floyd|Georgia,Floyd,Georgia,98985.0,62540.0,0
Forsyth|Georgia,Forsyth,Georgia,260062.0,138000.0,0
Franklin|Georgia,Franklin,Georgia,23840.0,52264.0,0
Fulton|Georgia,Fulton,Georgia,1068507.0,91490.0,0
Gilmer|Georgia,Gilmer,Georgia,31976.0,72542.0,0
Glascock|Georgia,Glascock,Georgia,2913.0,55250.0,0
Glynn|Georgia,Glynn,Georgia,84987.0,68546.0,1
Gordon|Georgia,Gordon,Georgia,58336.0,61997.0,0
Grady|Georgia,Grady,Georgia,26056.0,54312.0,0
Greene|Georgia,Greene,Georgia,19586.0,84530.0,0
Gwinnett|Georgia,Gwinnett,Georgia,966972.0,84823.0,0
Habersham|Georgia,Habersham,Georgia,46948.0,65622.0,0
Hall|Georgia,Hall,Georgia,208395.0,77430.0,2
Hancock|Georgia,Hancock,Georgia,8630.0,33182.0,0
Haralson|Georgia,Haralson,Georgia,30720.0,65016.0,0
Harris|Georgia,Harris,Georgia,35509.0,89184.0,0
Hart|Georgia,Hart,Georgia,26484.0,57241.0,0
Heard|Georgia,Heard,Georgia,11616.0,62907.0,0
Henry|Georgia,Henry,Georgia,245417.0,81612.0,0
Houston|Georgia,Houston,Georgia,166902.0,80743.0,1
Irwin|Georgia,Irwin,Georgia,9385.0,53915.0,0
Jackson|Georgia,Jackson,Georgia,80640.0,85012.0,0
Jasper|Georgia,Jasper,Georgia,15345.0,59574.0,0
Jeff Davis|Georgia,Jeff Davis,Georgia,14838.0,40879.0,0
Jefferson|Georgia,Jefferson,Georgia,15468.0,46561.0,0
Jenkins|Georgia,Jenkins,Georgia,8674.0,36906.0,0
Johnson|Georgia,Johnson,Georgia,9192.0,54183.0,0
Jones|Georgia,Jones,Georgia,28526.0,68259.0,0
Lamar|Georgia,Lamar,Georgia,19098.0,68457.0,0
Lanier|Georgia,Lanier,Georgia,10094.0,44361.0,0
Laurens|Georgia,Laurens,Georgia,49619.0,49705.0,0
Lee|Georgia,Lee,Georgia,33337.0,88024.0,0
Liberty|Georgia,Liberty,Georgia,66826.0,59013.0,0
Lincoln|Georgia,Lincoln,Georgia,7773.0,50688.0,0
Long|Georgia,Long,Georgia,17512.0,64747.0,0
Lowndes|Georgia,Lowndes,Georgia,119055.0,55887.0,1
Lumpkin|Georgia,Lumpkin,Georgia,33931.0,72388.0,0
Mcduffie|Georgia,Mcduffie,Georgia,21687.0,54058.0,0
Mcintosh|Georgia,Mcintosh,Georgia,11187.0,50348.0,0
Macon|Georgia,Macon,Georgia,11953.0,37177.0,0
Madison|Georgia,Madison,Georgia,30914.0,58784.0,0
Marion|Georgia,Marion,Georgia,7474.0,50484.0,0
Meriwether|Georgia,Meriwether,Georgia,20757.0,56458.0,0
Miller|Georgia,Miller,Georgia,5873.0,58407.0,0
Mitchell|Georgia,Mitchell,Georgia,21441.0,51908.0,0
Monroe|Georgia,Monroe,Georgia,28919.0,82863.0,0
Montgomery|Georgia,Montgomery,Georgia,8675.0,51188.0,0
Morgan|Georgia,Morgan,Georgia,20614.0,85692.0,0
Murray|Georgia,Murray,Georgia,40282.0,67880.0,0
Muscogee|Georgia,Muscogee,Georgia,204383.0,56622.0,0
Newton|Georgia,Newton,Georgia,115530.0,73732.0,0
Oconee|Georgia,Oconee,Georgia,42788.0,115925.0,0
Oglethorpe|Georgia,Oglethorpe,Georgia,15221.0,69784.0,0
Paulding|Georgia,Paulding,Georgia,174292.0,94557.0,0
Peach|Georgia,Peach,Georgia,28269.0,68365.0,0
Pickens|Georgia,Pickens,Georgia,34197.0,75293.0,0
Pierce|Georgia,Pierce,Georgia,19996.0,56691.0,0
Pike|Georgia,Pike,Georgia,19540.0,84184.0,0
Polk|Georgia,Polk,Georgia,43365.0,55308.0,0
Pulaski|Georgia,Pulaski,Georgia,9893.0,47688.0,0
Putnam|Georgia,Putnam,Georgia,22524.0,64163.0,0
Quitman|Georgia,Quitman,Georgia,2092.0,36838.0,0
Rabun|Georgia,Rabun,Georgia,17107.0,61466.0,0
Randolph|Georgia,Randolph,Georgia,6270.0,25425.0,0
Richmond|Georgia,Richmond,Georgia,206040.0,53197.0,1
Rockdale|Georgia,Rockdale,Georgia,94293.0,72349.0,0
Schley|Georgia,Schley,Georgia,4539.0,59647.0,0
Screven|Georgia,Screven,Georgia,14057.0,53017.0,0
Seminole|Georgia,Seminole,Georgia,9117.0,49559.0,0
Spalding|Georgia,Spalding,Georgia,68215.0,60217.0,0
Stephens|Georgia,Stephens,Georgia,26842.0,52264.0,0
Stewart|Georgia,Stewart,Georgia,4978.0,35000.0,0
Sumter|Georgia,Sumter,Georgia,29174.0,41877.0,0
Talbot|Georgia,Talbot,Georgia,5753.0,45098.0,0
Taliaferro|Georgia,Taliaferro,Georgia,1740.0,48036.0,0
Tattnall|Georgia,Tattnall,Georgia,24215.0,52351.0,0
Taylor|Georgia,Taylor,Georgia,7786.0,41743.0,0
Telfair|Georgia,Telfair,Georgia,12174.0,44948.0,0
Terrell|Georgia,Terrell,Georgia,8941.0,43812.0,0
Thomas|Georgia,Thomas,Georgia,45696.0,60140.0,0
Tift|Georgia,Tift,Georgia,41322.0,53165.0,0
Toombs|Georgia,Toombs,Georgia,26943.0,54130.0,0
Towns|Georgia,Towns,Georgia,12739.0,58400.0,0
Treutlen|Georgia,Treutlen,Georgia,6387.0,43750.0,0
Troup|Georgia,Troup,Georgia,69821.0,54905.0,0
Turner|Georgia,Turner,Georgia,8915.0,39565.0,0
Twiggs|Georgia,Twiggs,Georgia,7869.0,55439.0,0
Union|Georgia,Union,Georgia,25598.0,65697.0,0
Upson|Georgia,Upson,Georgia,27856.0,50904.0,0
Walker|Georgia,Walker,Georgia,68449.0,55887.0,0
Walton|Georgia,Walton,Georgia,100361.0,82381.0,0
Ware|Georgia,Ware,Georgia,35958.0,44833.0,0
Warren|Georgia,Warren,Georgia,5175.0,46776.0,0
Washington|Georgia,Washington,Georgia,19893.0,44009.0,0
Wayne|Georgia,Wayne,Georgia,30519.0,49562.0,0
Webster|Georgia,Webster,Georgia,2348.0,40764.0,0
Wheeler|Georgia,Wheeler,Georgia,7434.0,45262.0,0
White|Georgia,White,Georgia,28454.0,69747.0,0
Whitfield|Georgia,Whitfield,Georgia,103118.0,64262.0,0
Wilcox|Georgia,Wilcox,Georgia,8784.0,48036.0,0
Wilkes|Georgia,Wilkes,Georgia,9553.0,52542.0,0
Wilkinson|Georgia,Wilkinson,Georgia,8795.0,46673.0,0
Worth|Georgia,Worth,Georgia,20575.0,57201.0,0
Hawaii|Hawaii,Hawaii,Hawaii,203684.0,77215.0,2
Honolulu|Hawaii,Honolulu,Hawaii,1003666.0,104264.0,5
Kalawao|Hawaii,Kalawao,Hawaii,43.0,86250.0,0
Kauai|Hawaii,Kauai,Hawaii,73610.0,93612.0,0
Maui|Hawaii,Maui,Hawaii,164632.0,95076.0,0
Ada|Idaho,Ada,Idaho,508052.0,88907.0,2
Adams|Idaho,Adams,Idaho,4599.0,59286.0,0
Bannock|Idaho,Bannock,Idaho,88457.0,64080.0,0
Bear Lake|Idaho,Bear Lake,Idaho,6552.0,67304.0,0
Benewah|Idaho,Benewah,Idaho,9913.0,56553.0,0
Bingham|Idaho,Bingham,Idaho,48993.0,76842.0,0
Blaine|Idaho,Blaine,Idaho,24579.0,84470.0,0
Boise|Idaho,Boise,Idaho,8045.0,77349.0,0
Bonner|Idaho,Bonner,Idaho,49456.0,65168.0,0
Bonneville|Idaho,Bonneville,Idaho,127056.0,76646.0,1
Boundary|Idaho,Boundary,Idaho,12695.0,62438.0,0
Butte|Idaho,Butte,Idaho,2654.0,43281.0,0
Camas|Idaho,Camas,Idaho,1155.0,55536.0,0
Canyon|Idaho,Canyon,Idaho,242405.0,72355.0,1
Caribou|Idaho,Caribou,Idaho,7118.0,66653.0,0
Cassia|Idaho,Cassia,Idaho,25165.0,67042.0,0
Clark|Idaho,Clark,Idaho,776.0,52083.0,0
Clearwater|Idaho,Clearwater,Idaho,8921.0,57961.0,0
Custer|Idaho,Custer,Idaho,4411.0,56957.0,0
Elmore|Idaho,Elmore,Idaho,29046.0,58976.0,0
Franklin|Idaho,Franklin,Idaho,14715.0,65991.0,0
Fremont|Idaho,Fremont,Idaho,13701.0,72767.0,0
Gem|Idaho,Gem,Idaho,19854.0,66245.0,0
Gooding|Idaho,Gooding,Idaho,15740.0,62395.0,0
Idaho|Idaho,Idaho,Idaho,17120.0,60975.0,0
Jefferson|Idaho,Jefferson,Idaho,32234.0,82952.0,0
Jerome|Idaho,Jerome,Idaho,24788.0,69338.0,0
Kootenai|Idaho,Kootenai,Idaho,177736.0,77034.0,1
Latah|Idaho,Latah,Idaho,40315.0,65179.0,0
Lemhi|Idaho,Lemhi,Idaho,8166.0,52057.0,0
Lewis|Idaho,Lewis,Idaho,3649.0,49643.0,0
Lincoln|Idaho,Lincoln,Idaho,5276.0,66038.0,0
Madison|Idaho,Madison,Idaho,53578.0,58259.0,0
Minidoka|Idaho,Minidoka,Idaho,21922.0,70060.0,0
Nez Perce|Idaho,Nez Perce,Idaho,42477.0,71466.0,0
Oneida|Idaho,Oneida,Idaho,4681.0,72563.0,0
Owyhee|Idaho,Owyhee,Idaho,12284.0,59773.0,0
Payette|Idaho,Payette,Idaho,26190.0,65723.0,0
Power|Idaho,Power,Idaho,8018.0,59760.0,0
Shoshone|Idaho,Shoshone,Idaho,13580.0,49975.0,0
Teton|Idaho,Teton,Idaho,12101.0,90740.0,0
Twin Falls|Idaho,Twin Falls,Idaho,92121.0,65338.0,1
Valley|Idaho,Valley,Idaho,12136.0,76125.0,0
Washington|Idaho,Washington,Idaho,10866.0,53608.0,0
Adams|Illinois,Adams,Illinois,65166.0,64962.0,0
Alexander|Illinois,Alexander,Illinois,5042.0,43523.0,0
Bond|Illinois,Bond,Illinois,16627.0,61603.0,0
Boone|Illinois,Boone,Illinois,53316.0,81638.0,0
Brown|Illinois,Brown,Illinois,6320.0,72288.0,0
Bureau|Illinois,Bureau,Illinois,33027.0,65894.0,0
Calhoun|Illinois,Calhoun,Illinois,4406.0,92095.0,0
Carroll|Illinois,Carroll,Illinois,15621.0,60871.0,0
Cass|Illinois,Cass,Illinois,12826.0,64907.0,0
Champaign|Illinois,Champaign,Illinois,206098.0,63091.0,1
Christian|Illinois,Christian,Illinois,33684.0,59253.0,0
Clark|Illinois,Clark,Illinois,15328.0,70625.0,0
Clay|Illinois,Clay,Illinois,13173.0,57266.0,0
Clinton|Illinois,Clinton,Illinois,36899.0,82314.0,0
Coles|Illinois,Coles,Illinois,46689.0,56040.0,0
Cook|Illinois,Cook,Illinois,5185812.0,81797.0,44
Crawford|Illinois,Crawford,Illinois,18588.0,67614.0,0
Cumberland|Illinois,Cumberland,Illinois,10378.0,69826.0,0
Dekalb|Illinois,Dekalb,Illinois,100512.0,69022.0,1
De Witt|Illinois,De Witt,Illinois,15461.0,64802.0,0
Douglas|Illinois,Douglas,Illinois,19686.0,74186.0,0
Dupage|Illinois,Dupage,Illinois,927263.0,110502.0,9
Edgar|Illinois,Edgar,Illinois,16637.0,56909.0,0
Edwards|Illinois,Edwards,Illinois,6118.0,59386.0,0
Effingham|Illinois,Effingham,Illinois,34505.0,75380.0,0
Fayette|Illinois,Fayette,Illinois,21380.0,57113.0,0
Ford|Illinois,Ford,Illinois,13396.0,60782.0,0
Franklin|Illinois,Franklin,Illinois,37541.0,53471.0,0
Fulton|Illinois,Fulton,Illinois,33259.0,58617.0,0
Gallatin|Illinois,Gallatin,Illinois,4857.0,54626.0,0
Greene|Illinois,Greene,Illinois,11837.0,60976.0,0
Grundy|Illinois,Grundy,Illinois,52920.0,93060.0,0
Hamilton|Illinois,Hamilton,Illinois,7972.0,61520.0,0
Hancock|Illinois,Hancock,Illinois,17434.0,65044.0,0
Hardin|Illinois,Hardin,Illinois,3623.0,57155.0,0
Henderson|Illinois,Henderson,Illinois,6284.0,65651.0,0
Henry|Illinois,Henry,Illinois,48948.0,69912.0,0
Iroquois|Illinois,Iroquois,Illinois,26746.0,62439.0,0
Jackson|Illinois,Jackson,Illinois,52706.0,45572.0,0
Jasper|Illinois,Jasper,Illinois,9233.0,71094.0,0
Jefferson|Illinois,Jefferson,Illinois,36808.0,61102.0,0
Jersey|Illinois,Jersey,Illinois,21336.0,79104.0,0
Jo Daviess|Illinois,Jo Daviess,Illinois,21918.0,74954.0,0
Johnson|Illinois,Johnson,Illinois,13350.0,65203.0,0
Kane|Illinois,Kane,Illinois,516097.0,100678.0,5
Kankakee|Illinois,Kankakee,Illinois,106833.0,68325.0,1
Kendall|Illinois,Kendall,Illinois,135053.0,110474.0,2
Knox|Illinois,Knox,Illinois,49294.0,53291.0,1
Lake|Illinois,Lake,Illinois,711885.0,108917.0,8
Lasalle|Illinois,Lasalle,Illinois,109049.0,72281.0,0
Lawrence|Illinois,Lawrence,Illinois,15137.0,53438.0,0
Lee|Illinois,Lee,Illinois,34058.0,68459.0,0
Livingston|Illinois,Livingston,Illinois,35659.0,70796.0,0
Logan|Illinois,Logan,Illinois,27870.0,64188.0,0
Mcdonough|Illinois,Mcdonough,Illinois,27102.0,50434.0,0
Mchenry|Illinois,Mchenry,Illinois,311366.0,102836.0,2
Mclean|Illinois,Mclean,Illinois,170882.0,78329.0,1
Macon|Illinois,Macon,Illinois,102591.0,62449.0,1
Macoupin|Illinois,Macoupin,Illinois,44566.0,68518.0,0
Madison|Illinois,Madison,Illinois,264631.0,74800.0,2
Marion|Illinois,Marion,Illinois,37294.0,60839.0,0
Marshall|Illinois,Marshall,Illinois,11715.0,69818.0,0
Mason|Illinois,Mason,Illinois,12878.0,62127.0,0
Massac|Illinois,Massac,Illinois,13958.0,62584.0,0
Menard|Illinois,Menard,Illinois,12169.0,81334.0,0
Mercer|Illinois,Mercer,Illinois,15619.0,71710.0,0
Monroe|Illinois,Monroe,Illinois,34969.0,101635.0,0
Montgomery|Illinois,Montgomery,Illinois,28078.0,61863.0,0
Morgan|Illinois,Morgan,Illinois,32621.0,65175.0,0
Moultrie|Illinois,Moultrie,Illinois,14469.0,71676.0,0
Ogle|Illinois,Ogle,Illinois,51536.0,79244.0,0
Peoria|Illinois,Peoria,Illinois,179831.0,64938.0,1
Perry|Illinois,Perry,Illinois,20810.0,59286.0,0
Piatt|Illinois,Piatt,Illinois,16702.0,87516.0,0
Pike|Illinois,Pike,Illinois,14625.0,58029.0,0
Pope|Illinois,Pope,Illinois,3757.0,62500.0,0
Pulaski|Illinois,Pulaski,Illinois,5074.0,43227.0,0
Putnam|Illinois,Putnam,Illinois,5600.0,77526.0,0
Randolph|Illinois,Randolph,Illinois,30142.0,68870.0,0
Richland|Illinois,Richland,Illinois,15675.0,60404.0,0
Rock Island|Illinois,Rock Island,Illinois,142995.0,66768.0,1
St. Clair|Illinois,St. Clair,Illinois,254777.0,70178.0,3
Saline|Illinois,Saline,Illinois,23387.0,54945.0,0
Sangamon|Illinois,Sangamon,Illinois,195217.0,74114.0,1
Schuyler|Illinois,Schuyler,Illinois,6826.0,66059.0,0
Scott|Illinois,Scott,Illinois,4847.0,73013.0,0
Shelby|Illinois,Shelby,Illinois,20867.0,68457.0,0
Stark|Illinois,Stark,Illinois,5324.0,62284.0,0
Stephenson|Illinois,Stephenson,Illinois,44042.0,61943.0,0
Tazewell|Illinois,Tazewell,Illinois,130555.0,76704.0,1
Union|Illinois,Union,Illinois,16972.0,56420.0,0
Vermilion|Illinois,Vermilion,Illinois,73179.0,54537.0,0
Wabash|Illinois,Wabash,Illinois,11199.0,53650.0,0
Warren|Illinois,Warren,Illinois,16576.0,64650.0,0
Washington|Illinois,Washington,Illinois,13682.0,75652.0,0
Wayne|Illinois,Wayne,Illinois,15994.0,53107.0,0
White|Illinois,White,Illinois,13708.0,53097.0,0
Whiteside|Illinois,Whiteside,Illinois,55192.0,64536.0,0
Will|Illinois,Will,Illinois,698450.0,107799.0,6
Williamson|Illinois,Williamson,Illinois,66902.0,65521.0,1
Winnebago|Illinois,Winnebago,Illinois,283289.0,64363.0,2
Woodford|Illinois,Woodford,Illinois,38348.0,85629.0,0
Adams|Indiana,Adams,Indiana,35995.0,63128.0,0
Allen|Indiana,Allen,Indiana,388791.0,68839.0,3
Bartholomew|Indiana,Bartholomew,Indiana,82881.0,80365.0,1
Benton|Indiana,Benton,Indiana,8708.0,61811.0,0
Blackford|Indiana,Blackford,Indiana,12007.0,47560.0,0
Boone|Indiana,Boone,Indiana,72827.0,104865.0,0
Brown|Indiana,Brown,Indiana,15543.0,72644.0,0
Carroll|Indiana,Carroll,Indiana,20443.0,64003.0,0
Cass|Indiana,Cass,Indiana,37703.0,56525.0,0
Clark|Indiana,Clark,Indiana,122800.0,72298.0,1
Clay|Indiana,Clay,Indiana,26431.0,67676.0,0
Clinton|Indiana,Clinton,Indiana,32967.0,63690.0,0
Crawford|Indiana,Crawford,Indiana,10494.0,48993.0,0
Daviess|Indiana,Daviess,Indiana,33442.0,68561.0,0
Dearborn|Indiana,Dearborn,Indiana,50828.0,82693.0,0
Decatur|Indiana,Decatur,Indiana,26411.0,74228.0,0
Dekalb|Indiana,Dekalb,Indiana,43584.0,70080.0,0
Delaware|Indiana,Delaware,Indiana,112109.0,56932.0,1
Dubois|Indiana,Dubois,Indiana,43563.0,71918.0,0
Elkhart|Indiana,Elkhart,Indiana,206868.0,65617.0,1
Fayette|Indiana,Fayette,Indiana,23390.0,56659.0,0
Floyd|Indiana,Floyd,Indiana,80512.0,78179.0,1
Fountain|Indiana,Fountain,Indiana,16546.0,62526.0,0
Franklin|Indiana,Franklin,Indiana,22929.0,79702.0,0
Fulton|Indiana,Fulton,Indiana,20411.0,62878.0,0
Gibson|Indiana,Gibson,Indiana,32986.0,67763.0,0
Grant|Indiana,Grant,Indiana,66377.0,54007.0,0
Greene|Indiana,Greene,Indiana,30954.0,59753.0,0
Hamilton|Indiana,Hamilton,Indiana,357176.0,117957.0,3
Hancock|Indiana,Hancock,Indiana,82013.0,91326.0,0
Harrison|Indiana,Harrison,Indiana,39785.0,72468.0,0
Hendricks|Indiana,Hendricks,Indiana,179379.0,99988.0,2
Henry|Indiana,Henry,Indiana,48896.0,60144.0,0
Howard|Indiana,Howard,Indiana,83610.0,62496.0,1
Huntington|Indiana,Huntington,Indiana,36757.0,62734.0,0
Jackson|Indiana,Jackson,Indiana,46319.0,70208.0,0
Jasper|Indiana,Jasper,Indiana,33198.0,79634.0,0
Jay|Indiana,Jay,Indiana,20281.0,54114.0,0
Jefferson|Indiana,Jefferson,Indiana,33074.0,59987.0,0
Jennings|Indiana,Jennings,Indiana,27584.0,68476.0,0
Johnson|Indiana,Johnson,Indiana,163983.0,87227.0,1
Knox|Indiana,Knox,Indiana,36108.0,58863.0,0
Kosciusko|Indiana,Kosciusko,Indiana,80357.0,73922.0,0
Lagrange|Indiana,Lagrange,Indiana,40596.0,83741.0,0
Lake|Indiana,Lake,Indiana,498990.0,68985.0,4
Laporte|Indiana,Laporte,Indiana,112141.0,70452.0,0
Lawrence|Indiana,Lawrence,Indiana,45077.0,65551.0,0
Madison|Indiana,Madison,Indiana,130949.0,62632.0,0
Marion|Indiana,Marion,Indiana,971822.0,63450.0,5
Marshall|Indiana,Marshall,Indiana,46225.0,68041.0,0
Martin|Indiana,Martin,Indiana,9854.0,65345.0,0
Miami|Indiana,Miami,Indiana,35772.0,61130.0,0
Monroe|Indiana,Monroe,Indiana,139822.0,63372.0,1
Montgomery|Indiana,Montgomery,Indiana,38155.0,66571.0,0
Morgan|Indiana,Morgan,Indiana,72202.0,79088.0,0
Newton|Indiana,Newton,Indiana,13859.0,68596.0,0
Noble|Indiana,Noble,Indiana,47417.0,70908.0,0
Ohio|Indiana,Ohio,Indiana,5993.0,67942.0,0
Orange|Indiana,Orange,Indiana,19746.0,64758.0,0
Owen|Indiana,Owen,Indiana,21434.0,59586.0,0
Parke|Indiana,Parke,Indiana,16346.0,66776.0,0
Perry|Indiana,Perry,Indiana,19218.0,61099.0,0
Pike|Indiana,Pike,Indiana,12187.0,66250.0,0
Porter|Indiana,Porter,Indiana,174150.0,85828.0,1
Posey|Indiana,Posey,Indiana,25163.0,79124.0,0
Pulaski|Indiana,Pulaski,Indiana,12441.0,59956.0,0
Putnam|Indiana,Putnam,Indiana,37091.0,76182.0,0
Randolph|Indiana,Randolph,Indiana,24425.0,61121.0,0
Ripley|Indiana,Ripley,Indiana,29039.0,71084.0,0
Rush|Indiana,Rush,Indiana,16734.0,64393.0,0
St. Joseph|Indiana,St. Joseph,Indiana,272574.0,64885.0,2
Scott|Indiana,Scott,Indiana,24468.0,54583.0,0
Shelby|Indiana,Shelby,Indiana,45104.0,71301.0,0
Spencer|Indiana,Spencer,Indiana,19871.0,70890.0,0
Starke|Indiana,Starke,Indiana,23300.0,62933.0,0
Steuben|Indiana,Steuben,Indiana,34648.0,71483.0,0
Sullivan|Indiana,Sullivan,Indiana,20766.0,54985.0,0
Switzerland|Indiana,Switzerland,Indiana,9914.0,65148.0,0
Tippecanoe|Indiana,Tippecanoe,Indiana,187399.0,58622.0,1
Tipton|Indiana,Tipton,Indiana,15329.0,78309.0,0
Union|Indiana,Union,Indiana,7028.0,79500.0,0
Vanderburgh|Indiana,Vanderburgh,Indiana,179908.0,60938.0,2
Vermillion|Indiana,Vermillion,Indiana,15452.0,59363.0,0
Vigo|Indiana,Vigo,Indiana,106201.0,52525.0,0
Wabash|Indiana,Wabash,Indiana,30901.0,68414.0,0
Warren|Indiana,Warren,Indiana,8469.0,74635.0,0
Warrick|Indiana,Warrick,Indiana,64650.0,95027.0,0
Washington|Indiana,Washington,Indiana,28167.0,61358.0,0
Wayne|Indiana,Wayne,Indiana,66377.0,56652.0,0
Wells|Indiana,Wells,Indiana,28261.0,69741.0,0
White|Indiana,White,Indiana,24709.0,66143.0,0
Whitley|Indiana,Whitley,Indiana,34388.0,75790.0,0
Adair|Iowa,Adair,Iowa,7471.0,66176.0,0
Adams|Iowa,Adams,Iowa,3641.0,68828.0,0
Allamakee|Iowa,Allamakee,Iowa,14038.0,66000.0,0
Appanoose|Iowa,Appanoose,Iowa,12242.0,51146.0,0
Audubon|Iowa,Audubon,Iowa,5622.0,54152.0,0
Benton|Iowa,Benton,Iowa,25698.0,84742.0,0
Black Hawk|Iowa,Black Hawk,Iowa,130693.0,64581.0,2
Boone|Iowa,Boone,Iowa,26669.0,79741.0,0
Bremer|Iowa,Bremer,Iowa,25118.0,83343.0,0
Buchanan|Iowa,Buchanan,Iowa,20645.0,78430.0,0
Buena Vista|Iowa,Buena Vista,Iowa,20684.0,66564.0,0
Butler|Iowa,Butler,Iowa,14301.0,69651.0,0
Calhoun|Iowa,Calhoun,Iowa,9858.0,66875.0,0
Carroll|Iowa,Carroll,Iowa,20677.0,68528.0,0
Cass|Iowa,Cass,Iowa,13115.0,61657.0,0
Cedar|Iowa,Cedar,Iowa,18427.0,79080.0,0
Cerro Gordo|Iowa,Cerro Gordo,Iowa,42785.0,65537.0,1
Cherokee|Iowa,Cherokee,Iowa,11587.0,64478.0,0
Chickasaw|Iowa,Chickasaw,Iowa,11868.0,73421.0,0
Clarke|Iowa,Clarke,Iowa,9690.0,66821.0,0
Clay|Iowa,Clay,Iowa,16446.0,64082.0,0
Clayton|Iowa,Clayton,Iowa,17069.0,62326.0,0
Clinton|Iowa,Clinton,Iowa,46383.0,65177.0,0
Crawford|Iowa,Crawford,Iowa,16289.0,65039.0,0
Dallas|Iowa,Dallas,Iowa,104136.0,102349.0,0
Davis|Iowa,Davis,Iowa,9127.0,79505.0,0
Decatur|Iowa,Decatur,Iowa,7669.0,57146.0,0
Delaware|Iowa,Delaware,Iowa,17549.0,76205.0,0
Des Moines|Iowa,Des Moines,Iowa,38597.0,60662.0,1
Dickinson|Iowa,Dickinson,Iowa,17844.0,74570.0,0
Dubuque|Iowa,Dubuque,Iowa,98948.0,75919.0,1
Emmet|Iowa,Emmet,Iowa,9316.0,65181.0,0
Fayette|Iowa,Fayette,Iowa,19393.0,58764.0,0
Floyd|Iowa,Floyd,Iowa,15502.0,64500.0,0
Franklin|Iowa,Franklin,Iowa,9977.0,63648.0,0
Fremont|Iowa,Fremont,Iowa,6570.0,73750.0,0
Greene|Iowa,Greene,Iowa,8722.0,59159.0,0
Grundy|Iowa,Grundy,Iowa,12352.0,83617.0,0
Guthrie|Iowa,Guthrie,Iowa,10646.0,79981.0,0
Hamilton|Iowa,Hamilton,Iowa,14893.0,71750.0,0
Hancock|Iowa,Hancock,Iowa,10718.0,70212.0,0
Hardin|Iowa,Hardin,Iowa,16729.0,64906.0,0
Harrison|Iowa,Harrison,Iowa,14645.0,77027.0,0
Henry|Iowa,Henry,Iowa,20228.0,64604.0,0
Howard|Iowa,Howard,Iowa,9459.0,67336.0,0
Humboldt|Iowa,Humboldt,Iowa,9573.0,66994.0,0
Ida|Iowa,Ida,Iowa,6944.0,62841.0,0
Iowa|Iowa,Iowa,Iowa,16547.0,72185.0,0
Jackson|Iowa,Jackson,Iowa,19429.0,71605.0,0
Jasper|Iowa,Jasper,Iowa,37864.0,70128.0,0
Jefferson|Iowa,Jefferson,Iowa,15676.0,56824.0,0
Johnson|Iowa,Johnson,Iowa,154881.0,74721.0,1
Jones|Iowa,Jones,Iowa,20799.0,73071.0,0
Keokuk|Iowa,Keokuk,Iowa,9964.0,60856.0,0
Kossuth|Iowa,Kossuth,Iowa,14610.0,65656.0,0
Lee|Iowa,Lee,Iowa,33175.0,59803.0,0
Linn|Iowa,Linn,Iowa,229463.0,76421.0,2
Louisa|Iowa,Louisa,Iowa,10710.0,80223.0,0
Lucas|Iowa,Lucas,Iowa,8685.0,67921.0,0
Lyon|Iowa,Lyon,Iowa,12087.0,72881.0,0
Madison|Iowa,Madison,Iowa,16760.0,89542.0,0
Mahaska|Iowa,Mahaska,Iowa,22045.0,69019.0,0
Marion|Iowa,Marion,Iowa,33551.0,78059.0,0
Marshall|Iowa,Marshall,Iowa,39971.0,72785.0,0
Mills|Iowa,Mills,Iowa,14563.0,87810.0,0
Mitchell|Iowa,Mitchell,Iowa,10548.0,68704.0,0
Monona|Iowa,Monona,Iowa,8619.0,62944.0,0
Monroe|Iowa,Monroe,Iowa,7546.0,72518.0,0
Montgomery|Iowa,Montgomery,Iowa,10254.0,63190.0,0
Muscatine|Iowa,Muscatine,Iowa,42735.0,69512.0,0
O'Brien|Iowa,O'Brien,Iowa,14103.0,68216.0,0
Osceola|Iowa,Osceola,Iowa,6114.0,69138.0,0
